family,status,readback,setpoint,device1,device2,element,pos
SEXT_,1,SR17A-PC-S2A-03:I,SR17A-PC-S2A-03:SETI,17,3,115,3.860425e+02
SEXT_,1,SR17A-PC-S1A-04:I,SR17A-PC-S1A-04:SETI,17,4,116,3.870800e+02
SEXT_,1,SR17A-PC-S2A-05:I,SR17A-PC-S2A-05:SETI,17,5,117,3.882175e+02
SEXT_,1,SR17A-PC-S2C-06:I,SR17A-PC-S2C-06:SETI,17,6,118,3.914335e+02
SEXT_,1,SR17A-PC-S1C-07:I,SR17A-PC-S1C-07:SETI,17,7,119,3.935335e+02
SEXT_,1,SR18A-PC-S1B-01:I,SR18A-PC-S1B-01:SETI,18,1,120,4.032765e+02
SEXT_,1,SR18A-PC-S2B-02:I,SR18A-PC-S2B-02:SETI,18,2,121,4.053765e+02
SEXT_,1,SR18A-PC-S2A-03:I,SR18A-PC-S2A-03:SETI,18,3,122,4.086925e+02
SEXT_,1,SR18A-PC-S1A-04:I,SR18A-PC-S1A-04:SETI,18,4,123,4.097300e+02
SEXT_,1,SR18A-PC-S2A-05:I,SR18A-PC-S2A-05:SETI,18,5,124,4.108675e+02
SEXT_,1,SR18A-PC-S2B-06:I,SR18A-PC-S2B-06:SETI,18,6,125,4.140835e+02
SEXT_,1,SR18A-PC-S1B-07:I,SR18A-PC-S1B-07:SETI,18,7,126,4.161835e+02
SEXT_,1,SR19A-PC-S1B-01:I,SR19A-PC-S1B-01:SETI,19,1,127,4.259265e+02
SEXT_,1,SR19A-PC-S2B-02:I,SR19A-PC-S2B-02:SETI,19,2,128,4.280265e+02
SEXT_,1,SR19A-PC-S2A-03:I,SR19A-PC-S2A-03:SETI,19,3,129,4.313425e+02
SEXT_,1,SR19A-PC-S1A-04:I,SR19A-PC-S1A-04:SETI,19,4,130,4.323800e+02
SEXT_,1,SR19A-PC-S2A-05:I,SR19A-PC-S2A-05:SETI,19,5,131,4.335175e+02
SEXT_,1,SR19A-PC-S2B-06:I,SR19A-PC-S2B-06:SETI,19,6,132,4.367335e+02
SEXT_,1,SR19A-PC-S1B-07:I,SR19A-PC-S1B-07:SETI,19,7,133,4.388335e+02
SEXT_,1,SR20A-PC-S1C-01:I,SR20A-PC-S1C-01:SETI,20,1,134,4.485765e+02
SEXT_,1,SR20A-PC-S2C-02:I,SR20A-PC-S2C-02:SETI,20,2,135,4.506765e+02
SEXT_,1,SR20A-PC-S2A-03:I,SR20A-PC-S2A-03:SETI,20,3,136,4.539925e+02
SEXT_,1,SR20A-PC-S1A-04:I,SR20A-PC-S1A-04:SETI,20,4,137,4.550300e+02
SEXT_,1,SR20A-PC-S2A-05:I,SR20A-PC-S2A-05:SETI,20,5,138,4.561675e+02
SEXT_,1,SR20A-PC-S2D-06:I,SR20A-PC-S2D-06:SETI,20,6,139,4.593835e+02
SEXT_,1,SR20A-PC-S1D-07:I,SR20A-PC-S1D-07:SETI,20,7,140,4.614835e+02
SEXT_,1,SR21A-PC-S1D-01:I,SR21A-PC-S1D-01:SETI,21,1,141,4.742265e+02
SEXT_,1,SR21A-PC-S2D-02:I,SR21A-PC-S2D-02:SETI,21,2,142,4.763265e+02
SEXT_,1,SR21A-PC-S2A-03:I,SR21A-PC-S2A-03:SETI,21,3,143,4.796425e+02
SEXT_,1,SR21A-PC-S1A-04:I,SR21A-PC-S1A-04:SETI,21,4,144,4.806800e+02
SEXT_,1,SR21A-PC-S2A-05:I,SR21A-PC-S2A-05:SETI,21,5,145,4.818175e+02
SEXT_,1,SR21A-PC-S2C-06:I,SR21A-PC-S2C-06:SETI,21,6,146,4.850335e+02
SEXT_,1,SR21A-PC-S1C-07:I,SR21A-PC-S1C-07:SETI,21,7,147,4.871335e+02
SEXT_,1,SR22A-PC-S1B-01:I,SR22A-PC-S1B-01:SETI,22,1,148,4.968765e+02
SEXT_,1,SR22A-PC-S2B-02:I,SR22A-PC-S2B-02:SETI,22,2,149,4.989765e+02
SEXT_,1,SR22A-PC-S2A-03:I,SR22A-PC-S2A-03:SETI,22,3,150,5.022925e+02
SEXT_,1,SR22A-PC-S1A-04:I,SR22A-PC-S1A-04:SETI,22,4,151,5.033300e+02
SEXT_,1,SR22A-PC-S2A-05:I,SR22A-PC-S2A-05:SETI,22,5,152,5.044675e+02
SEXT_,1,SR22A-PC-S2B-06:I,SR22A-PC-S2B-06:SETI,22,6,153,5.076835e+02
SEXT_,1,SR22A-PC-S1B-07:I,SR22A-PC-S1B-07:SETI,22,7,154,5.097835e+02
SEXT_,1,SR23A-PC-S1B-01:I,SR23A-PC-S1B-01:SETI,23,1,155,5.195265e+02
SEXT_,1,SR23A-PC-S2B-02:I,SR23A-PC-S2B-02:SETI,23,2,156,5.216265e+02
SEXT_,1,SR23A-PC-S2A-03:I,SR23A-PC-S2A-03:SETI,23,3,157,5.249425e+02
SEXT_,1,SR23A-PC-S1A-04:I,SR23A-PC-S1A-04:SETI,23,4,158,5.259800e+02
SEXT_,1,SR23A-PC-S2A-05:I,SR23A-PC-S2A-05:SETI,23,5,159,5.271175e+02
SEXT_,1,SR23A-PC-S2B-06:I,SR23A-PC-S2B-06:SETI,23,6,160,5.303335e+02
SEXT_,1,SR23A-PC-S1B-07:I,SR23A-PC-S1B-07:SETI,23,7,161,5.324335e+02
SEXT_,1,SR24A-PC-S1C-01:I,SR24A-PC-S1C-01:SETI,24,1,162,5.421765e+02
SEXT_,1,SR24A-PC-S2C-02:I,SR24A-PC-S2C-02:SETI,24,2,163,5.442765e+02
SEXT_,1,SR24A-PC-S2A-03:I,SR24A-PC-S2A-03:SETI,24,3,164,5.475925e+02
SEXT_,1,SR24A-PC-S1A-04:I,SR24A-PC-S1A-04:SETI,24,4,165,5.486300e+02
SEXT_,1,SR24A-PC-S2A-05:I,SR24A-PC-S2A-05:SETI,24,5,166,5.497675e+02
SEXT_,1,SR24A-PC-S2D-06:I,SR24A-PC-S2D-06:SETI,24,6,167,5.529835e+02
SEXT_,1,SR24A-PC-S1D-07:I,SR24A-PC-S1D-07:SETI,24,7,168,5.550835e+02
RF,1,LI-RF-MOSC-01:FREQ,LI-RF-MOSC-01:FREQ_SET,1,1,1,0
